id;Data;Ano_Construção;Ano_Reforma;Sala;Escritório;Cozinha;Quarto;Banheiro;Andares; Preço 
18705;20150324;1969;0;1;0;1;6;1.75;1;692500
18706;20140624;1946;0;1.5;0.5;1;4;1.5;1.5;425000
18707;20150311;1946;0;1.5;0.5;1;4;1.5;1.5;645000
18708;20150114;1948;0;1.5;0.5;1;3;1;1.5;340000
18709;20150105;1984;0;1;0;1;4;3.25;1;713000
18710;20140521;1994;0;2;0;1;3;2.75;2;430000
18711;20150306;1974;0;1;0;1;3;2.25;1;280000
18712;20150226;1986;0;1.5;0.5;1;3;2;1.5;215000
18713;20140528;1984;0;2;0;1;3;2.5;2;306000
18714;20140625;1979;0;1;0;1;3;1;1;299900
18715;20140825;1959;0;1;0;1;5;1.75;1;534000
18716;20140728;1939;0;2;0;1;3;2.75;2; 1.16e+006 
18717;20140716;1942;1995;2;0;1;3;2.5;2;1165000000
18718;20140711;1935;1997;1;0;1;2;1;1;199990
18719;20140812;1989;0;1;0;1;4;3;1;946000
18720;20150220;1947;2007;1.5;0.5;1;4;1;1.5;295000
18721;20150218;1909;0;1;0;1;2;1;1;475000
18722;20150429;1994;0;2;0;1;5;3.5;2;750000
18723;20141028;1974;1989;2;0;1;4;2.5;2;1225000000
18724;20150323;1975;0;1;0;1;3;1;1;183500
18725;20150327;1924;0;1;0;1;2;1;1;450000
18726;20150108;1961;0;1.5;0.5;1;3;1;1.5;180000
18727;20150105;1926;0;2;0;1;5;4.5;2;707000
18728;20150304;1939;0;1;0;1;2;0.75;1;230000
18729;20141209;1966;0;1;0;1;3;1;1;192500
18730;20141017;2005;0;2;0;1;3;2.5;2;309000
18731;20141001;1949;0;1;0;1;3;1.5;1;759000
18732;20150427;2002;0;2;0;1;4;3.75;2;1115000000
18733;20140519;1966;0;1;0;1;5;1.75;1;462000
18734;20141220;1920;0;1.5;0.5;1;4;1.5;1.5;229000
18735;20141020;1999;0;2;0;1;2;2.25;2;399950
18736;20150403;1943;0;1;0;1;5;2;1;325000
18737;20140721;2007;0;1;0;1;2;2.25;3;512000
18738;20140725;2006;0;2;0;1;5;2.75;2;410000
18739;20140624;1956;0;1;0;1;2;1;1;210000
18740;20140925;1975;0;1;0;1;4;2.25;1;325000
18741;20150406;1979;0;1;0;1;3;2.5;1;685000
18742;20140518;1944;0;1;0;1;2;2;1;488000
18743;20150302;1998;0;1;0;1;3;2.25;1;247500
18744;20140620;1940;0;1;0;1;4;2;1;489000
18745;20141125;1953;0;1;0;1;4;1.75;1;725000
18746;20150409;1958;0;1.5;0.5;1;3;1.5;1.5;199950
18747;20150401;1973;0;2;0;1;5;3;2;670000
18748;20141229;1967;0;1;0;1;3;2;1;275000
18749;20150407;1924;0;2;0;1;3;1.75;2;1000000
18750;20140523;1984;0;1.5;0.5;1;3;2;1.5;255000
18751;20141113;1960;0;1;0;1;3;1.75;1;465000
18752;20150211;2012;0;1;0;1;3;1.75;1;259000
18753;20141121;2008;0;2;0;1;3;3.5;2;695000
18754;20150501;1976;0;1;0;1;3;1.75;1;505000
18755;20140624;1927;0;1;0;1;2;1;1;631500
18756;20141016;1926;0;1.5;0.5;1;3;1;1.5;630500
18757;20140616;1992;0;2;0;1;4;2.75;2;999000
18758;20140710;1910;0;1;0;1;3;1.5;1;740000
18759;20140929;1931;0;1.5;0.5;1;3;2.5;1.5;650000
18760;20140805;2004;0;1;0;1;2;2;1;554000
18761;20141201;1946;1986;1.5;0.5;1;3;2.5;1.5;400000
18762;20150223;1961;0;1;0;1;3;2;1;529941
18763;20141020;1903;0;1.5;0.5;1;3;1;1.5;310000
18764;20150422;1903;0;1.5;0.5;1;3;1;1.5;389000
18765;20140909;2006;0;2;0;1;3;3;2;731781
18766;20150422;1946;0;1;0;1;2;1;1;502501
18767;20141117;1968;0;1;0;1;3;1.75;1;443000
18768;20140815;1921;0;1;0;1;3;2;1;607000
18769;20140702;1909;0;2;0;1;3;3.5;2;21475000000
18770;20140910;1975;0;1;0;1;4;2.5;1;585000
18771;20140619;1989;0;2;0;1;3;2.5;2;1027000000
18772;20140612;1993;0;2;0;1;3;2.5;2;315000
18773;20141021;1958;0;1;0;1;2;1;1;180000
18774;20140513;1989;0;1;0;1;3;2;1;322500
18775;20140602;1981;0;1;0;1;3;2.75;1;568500
18776;20140611;1948;0;1;0;1;4;2.75;1;813000
18777;20150414;1976;0;1;0;1;5;2.25;1;1085000000
18778;20140626;1965;1984;2;0;1;4;2;2;424000
18779;20140717;1903;0;1;0;1;2;1;1;235000
18780;20140929;1907;0;2;0;1;3;3.5;2;740000
18781;20140813;1900;0;1;0;1;1;1;1;415000
18782;20140522;1982;0;1;0;1;3;2.75;1;432000
18783;20150504;1990;0;2;0;1;5;3.25;2;1,26889E+11
18784;20140915;1961;0;1;0;1;3;1.75;1;676500
18785;20141120;1943;0;1;0;1;2;1;1;419000
18786;20150320;1998;0;2;0;1;3;2.5;2;650000
18787;20140822;1954;0;1;0;1;2;1;1;239000
18788;20140709;1935;0;2;0;1;4;2.5;2;900000
18789;20150428;1981;0;1;0;1;5;1.75;1;330000
18790;20141204;1982;0;1;0;1;3;1.75;1;510000
18791;20140627;2012;0;2;0;1;4;2.5;2;465000
18792;20140623;1974;0;2;0;1;3;2.75;2; 1.7e+006 
18793;20140827;1989;0;1;0;1;3;2.25;1;490000
18794;20140709;1985;0;2;0;1;5;3;2; 2.68e+006 
18795;20141130;2005;0;1;0;1;3;2.25;1;1000000
18796;20140708;1997;0;2;0;1;4;2.75;2;469950
18797;20140509;1925;1992;1.5;0.5;1;3;1.75;1.5;536000
18798;20150305;1966;0;1;0;1;4;2.5;1;244950
18799;20150417;1928;0;1;0;1;3;1;1;575000
18800;20150325;1984;0;1;0;1;5;2.75;1;361000
18801;20150327;1957;0;1;0;1;5;2.25;1;650000
18802;20150323;1951;0;1;0;1;2;1;1;230005
18803;20140527;1973;0;1;0;1;4;2.5;1;293000
18804;20140516;2010;0;1;0;1;3;3;1;445000
18805;20140814;1954;0;1;0;1;4;1.5;1;280000
18806;20140716;1985;0;1;0;1;3;2.25;1;520000
18807;20140805;1991;0;2;0;1;4;3.25;2;780000
18808;20140709;1978;0;1;0;1;3;1.75;1;625000
18809;20150410;1986;0;1;0;1;3;1.75;1;239950
18810;20140616;1957;0;1;0;1;3;1.5;1;335000
18811;20150417;1989;0;2;0;1;3;2.5;2;612000
18812;20140804;1954;0;1;0;1;2;1;1;200000
18813;20140710;1985;0;1;0;1;3;1.75;1;345000
18814;20150128;1974;0;1;0;1;4;2.5;1;520000
18815;20140618;1918;0;2;0;1;4;2.25;2;855000
18816;20150507;1950;0;1;0;1;4;1.75;1;567500
18817;20141110;1967;0;1;0;1;3;1.5;1;208000
18818;20140821;1922;0;1;0;1;3;1.75;1;452000
18819;20140728;1988;0;2;0;1;3;3;2;555000
18820;20140905;1979;0;1;0;1;5;2.75;1;519000
18821;20141203;2013;0;2;0;1;3;2.25;2;474950
18822;20150121;1990;0;1;0;1;3;2.25;1;419000
18823;20140911;1909;0;1;0;1;2;1;1;390000
18824;20141020;1961;0;2;0;1;7;2.25;2;539000
18825;20140801;1956;0;1;0;1;4;1.75;1;569000
18826;20141208;1922;0;1.5;0.5;1;3;1;1.5;611000
18827;20141028;2004;0;2;0;1;3;2.5;2;760000
18828;20140518;1954;0;1;0;1;3;2;1;732000
18829;20140708;1939;1991;2;0;1;3;2.5;2;1675000000
18830;20140903;2014;0;2;0;1;5;2.75;2;919950
18831;20140610;1978;0;1;0;1;4;2.5;1;400000
18832;20140729;1993;0;2;0;1;4;2.5;2;785000
18833;20140629;1964;0;2;0;1;3;2.25;2;835000
18834;20150211;1939;0;1;0;1;2;1.75;1;640500
18835;20150316;1988;0;2;0;1;4;2.5;2;310000
18836;20141016;1969;0;1.5;0.5;1;4;1;1.5;355000
18837;20140529;1960;0;1;0;1;3;1.75;1;685000
18838;20141017;1943;0;1;0;1;3;1;1;202500
18839;20150505;1998;0;2;0;1;3;2.5;2;540000
18840;20141117;1999;0;2;0;1;4;2.5;2;295000
18841;20150424;1927;0;1.5;0.5;1;3;1;1.5;518000
18842;20150501;2005;0;1;0;1;2;1.75;1;250000
18843;20140508;1972;0;1.5;0.5;1;2;2;1.5;330000
18844;20141121;1924;0;1;0;1;2;1;1;481000
18845;20141023;1977;0;1;0;1;3;2.25;1;898000
18846;20140804;1969;0;1.5;0.5;1;5;1.75;1.5;570000
18847;20150307;1997;0;2;0;1;4;2.5;2;475000
18848;20150209;1988;0;2;0;1;3;2.5;2;265000
18849;20140918;1984;0;2;0;1;3;2.5;2;380000
18850;20140819;1987;0;2;0;1;4;2.5;2;790000
18851;20150312;1985;0;2;0;1;2;2.25;2;620000
18852;20140819;1997;0;2;0;1;4;3.5;2;709050
18853;20140806;1948;0;1;0;1;3;1;1;296500
18854;20140813;1982;0;2;0;1;3;2.5;2;475000
18855;20141022;1976;0;1;0;1;3;2.25;1;440000
18856;20141208;1942;0;1;0;1;2;1;1;405000
18857;20150513;1943;0;1;0;1;2;1;1;269500
18858;20141119;1961;0;1;0;1;5;1.75;1;520000
18859;20140804;1948;0;1;0;1;1;1;1;229500
18860;20141009;1961;0;1;0;1;4;1.75;1;335000
18861;20141021;1998;0;2;0;1;4;2.75;2;680000
18862;20150313;2008;0;2;0;1;4;3.5;2;1389000000
18863;20141215;1961;0;1;0;1;4;2.5;1;740000
18864;20150317;1962;0;1;0;1;3;2.25;1;270000
18865;20150504;1911;0;1.5;0.5;1;4;2;1.5;510000
18866;20140521;1949;0;1;0;1;2;1;1;300000
18867;20150323;1956;0;1;0;1;5;2.25;1;1,29889E+11
18868;20140819;1940;0;1.5;0.5;1;4;2;1.5;675000
18869;20141104;1991;0;2;0;1;6;3.25;2;925850
18870;20140718;1965;0;1;0;1;2;1;1;255500
18871;20140514;1989;0;2;0;1;3;2.5;2;450000
18872;20141105;1968;0;1;0;1;3;1;1;280000
18873;20150105;1963;0;2;0;1;4;2.25;2;245000
18874;20150317;1972;0;1;0;1;3;1;1;344950
18875;20140811;1969;0;1;0;1;3;1.75;1;381000
18876;20141230;2001;0;2;0;1;4;4;2;1945000000
18877;20150211;1955;0;1;0;1;3;1.5;1; 1.5e+006 
18878;20140619;1976;0;2;0;1;3;1.75;2;232603
18879;20141212;1925;0;1.5;0.5;1;5;2.5;1.5;220000
18880;20140811;1977;0;1;0;1;4;1.75;1;600000
18881;20141105;1994;0;2;0;1;3;2.5;2;239000
18882;20140826;1961;0;1;0;1;3;1.75;1;400000
18883;20140708;1931;0;2;0;1;6;2.75;2; 2.18e+006 
18884;20140908;1953;0;1;0;1;3;1;1;350000
18885;20140905;1983;0;2;0;1;3;2.5;2;562000
18886;20140910;1968;0;1;0;1;3;1.5;1;380000
18887;20141015;1927;0;1;0;1;4;1.75;1;511200
18888;20141014;2004;0;2;0;1;4;2.5;2;680000
18889;20140726;2002;0;2;0;1;3;3.25;2;350000
18890;20150219;1980;0;1;0;1;5;2.5;1;410000
18891;20140522;1988;0;1.5;0.5;1;4;2.5;1.5; 1.05e+006 
18892;20141028;2002;0;1;0;1;3;2;1;391265
18893;20140626;1979;0;2;0;1;4;2.25;2; 1.41e+006 
18894;20150428;1956;0;1;0;1;3;2;1;575000
18895;20150508;1974;0;2;0;1;4;1.5;2;316000
18896;20150416;1919;0;1.5;0.5;1;3;1;1.5;165000
18897;20140812;1911;0;1.5;0.5;1;3;2.25;1.5;850000
18898;20140804;1900;0;1;0;1;3;1;1;210000
18899;20140824;1975;0;1;0;1;4;2.5;1;325000
18900;20150407;1989;0;2;0;1;4;2.5;2;682000
18901;20140718;1987;0;2;0;1;3;2.5;2;430000
18902;20141125;1959;0;1;0;1;3;1.5;1;325500
18903;20140720;1954;0;1;0;1;3;1.75;1;385000
18904;20150323;1905;0;1;0;1;1;1;1;435000
18905;20140721;1945;0;2;0;1;4;1;2;550000
18906;20141009;1930;0;1;0;1;3;1;1;400000
18907;20140721;1978;0;1;0;1;4;2.75;1;503000
18908;20140819;2003;0;2;0;1;4;2.5;2;676000
18909;20141113;1959;0;1.5;0.5;1;3;1;1.5;180000
18910;20140611;1910;0;1.5;0.5;1;3;2;1.5;234000
18911;20140512;1928;0;1.5;0.5;1;4;2.5;1.5;734200
18912;20140729;2003;0;2;0;1;3;3.25;2;920000
18913;20140616;1950;0;1;0;1;4;2.5;1; 1.92e+006 
18914;20141209;1969;0;1;0;1;3;1.75;1;224000
18915;20150408;1947;1984;1;0;1;3;2.75;1; 1.4e+006 
18916;20140919;1961;0;1;0;1;3;1;1;185000
18917;20140818;1900;0;1.5;0.5;1;3;1.75;1.5;554600
18918;20140825;1980;0;1;0;1;3;1.75;1;268000
18919;20140915;1976;0;1;0;1;4;2.25;1;675000
18920;20140711;1967;0;1;0;1;4;2.25;1;620000
18921;20140521;1967;0;1;0;1;3;1.75;1;396450
18922;20140820;1955;0;1;0;1;5;1.75;1;565000
18923;20140824;1966;0;1;0;1;3;1.75;1;410000
18924;20140519;1914;0;1.5;0.5;1;4;3;1.5; 1.19e+006 
18925;20140821;1984;0;1;0;1;3;2.25;1;716125
18926;20140521;1940;1997;1;0;1;2;1;1;225000
18927;20140711;1986;0;2;0;1;4;2.75;2;640000
18928;20140910;1920;0;1;0;1;2;1;1;374000
18929;20150415;1950;0;1;0;1;4;2;1;415000
18930;20140819;1993;0;1;0;1;4;2.5;1;592500
18931;20140904;2003;0;1;0;1;3;2.5;3;365000
18932;20140914;1981;0;1;0;1;4;2.5;1;600000
18933;20141216;1989;0;2;0;1;4;2.5;2;465000
18934;20150422;1976;0;1;0;1;3;1;1;254999
18935;20140916;1994;0;2;0;1;4;2.5;2;279000
18936;20141231;2001;0;2;0;1;3;2.5;2;460000
18937;20140728;2005;0;2;0;1;4;2.25;2;507000
18938;20140520;1964;0;1;0;1;3;1.75;1;291000
18939;20141202;2006;0;2;0;1;2;1.5;2;350000
18940;20141129;1969;0;2;0;1;3;1;2;90000
18941;20140806;1977;0;1;0;1;3;1.75;1;329000
18942;20140814;1986;0;2;0;1;4;2.5;2;909000
18943;20141015;1953;0;1;0;1;2;1;1;187000
18944;20140709;1909;0;1;0;1;3;1.75;1;580000
18945;20140903;2001;0;2;0;1;3;2.5;2;345000
18946;20140515;1995;0;2;0;1;4;2.5;2;497000
18947;20140815;1904;0;1.5;0.5;1;3;1;1.5;345000
18948;20141119;1974;0;1;0;1;3;1.75;1;313500
18949;20150402;1990;0;2;0;1;3;2.5;2;910000
18950;20140604;1959;0;1;0;1;3;1.5;1;399950
18951;20140527;1967;0;1;0;1;4;2;1;268000
18952;20141229;1954;0;1;0;1;4;1.75;1;559000
18953;20140709;1963;0;1;0;1;3;2.25;1;309000
18954;20140609;2006;0;2;0;1;3;2.5;2;410000
18955;20140520;1957;0;1;0;1;3;1;1;259000
18956;20141124;1909;0;2;0;1;5;2;2;950000
18957;20141202;1955;0;1.5;0.5;1;4;1;1.5;320000
18958;20150413;1951;0;1;0;1;4;2.5;1; 1.15e+006 
18959;20141124;1982;0;1;0;1;3;2;1;394250
18960;20141106;1910;0;1;0;1;1;1;1;315000
18961;20141224;1943;0;1;0;1;2;2;1;480000
18962;20140804;1994;0;2;0;1;3;2.5;2;556000
18963;20141027;2002;0;2;0;1;3;2.5;2;450000
18964;20141001;1946;0;1;0;1;3;1.5;1;420000
18965;20150317;1969;0;1;0;1;6;3.75;1;890000
18966;20141006;1975;0;1;0;1;4;2;1;295000
18967;20140911;1976;0;2;0;1;4;2.25;2;410000
18968;20140611;1994;0;2;0;1;3;2.5;2;308900
18969;20141022;1949;1996;1;0;1;4;2.5;1;1161000000
18970;20150128;2006;0;1;0;1;2;2.5;1;665000
18971;20140903;1953;0;1;0;1;3;1.75;1;577000
18972;20140917;2014;0;1;0;1;3;2.5;3;959000
18973;20140626;1924;0;1;0;1;2;1.75;1;471000
18974;20150421;1990;0;2;0;1;3;2.5;2;560000
18975;20140514;1972;0;2;0;1;5;2.25;2;955000
18976;20140620;2004;0;2;0;1;7;5.5;2; 1.24e+006 
18977;20141231;1961;0;1;0;1;3;2.5;1;579000
18978;20150428;1978;0;2;0;1;4;2.25;2;335000
18979;20140915;2004;0;2;0;1;3;2.5;2;485000
18980;20140702;1978;0;1;0;1;3;2.5;1;552000
18981;20140714;2003;0;2;0;1;4;3.25;2;950000
18982;20150316;1983;0;1;0;1;3;2;1;203700
18983;20140709;1990;0;2;0;1;4;3.5;2;412000
18984;20150106;1986;0;1;0;1;3;2;1;237500
18985;20140815;2001;0;2;0;1;4;3.5;2;866800
18986;20150310;1946;0;1;0;1;3;1;1;425000
18987;20140625;1995;0;1;0;1;3;2;1;200000
18988;20140929;1957;0;1;0;1;3;1.75;1;280000
18989;20141126;1966;0;2;0;1;3;1.5;2;140000
18990;20141114;1973;0;1;0;1;5;2.5;1;370000
18991;20140916;1909;0;1;0;1;2;0.75;1;550000
18992;20140702;1985;0;2;0;1;2;2.5;2;14116000000
18993;20150322;1985;0;2;0;1;2;2.5;2;1505000000
18994;20140528;1961;0;1;0;1;4;1.5;1;510000
18995;20140716;1960;0;1;0;1;3;1;1;351000
18996;20150325;1942;0;1;0;1;3;1;1;210000
18997;20150507;1938;0;1.5;0.5;1;4;1.75;1.5;449999
18998;20140519;1954;0;1;0;1;3;1;1;137000
18999;20141217;1974;0;1;0;1;3;1;1;270000
19000;20141229;1981;0;1;0;1;3;2.5;1;540000
19001;20141205;2012;0;1;0;1;5;3;1;565000
19002;20150409;1980;0;1;0;1;4;1.5;2.5;940000
19003;20140616;1928;0;1;0;1;2;1;1;385000
19004;20140822;2001;0;1;0;1;3;3;1;400000
19005;20150321;1998;0;1;0;1;3;2;1;365000
19006;20140522;1979;0;2;0;1;2;1;2;353250
19007;20150429;1942;0;1;0;1;2;1.5;1;455000
19008;20140527;1991;0;2;0;1;4;3.5;2;475000
19009;20141124;1939;1964;1;0;1;4;1.75;1;571500
19010;20150328;1915;0;1;0;1;2;1;1;441000
19011;20150213;1970;0;1;0;1;6;2.75;1;810000
19012;20150409;1987;0;2;0;1;3;2.25;2;550000
19013;20140702;1933;0;1;0;1;2;1;1;736000
19014;20150224;1989;0;1;0;1;3;1.75;1;375000
19015;20150205;1995;0;2;0;1;3;2.5;2;717500
19016;20141121;1951;0;1;0;1;2;1.75;1;581000
19017;20140725;1909;1995;2;0;1;3;2;2;629000
19018;20140911;1997;0;2;0;1;3;4.25;2; 3.8e+006 
19019;20141208;1969;2014;1;0;1;3;2;1;225000
19020;20140618;1993;0;2;0;1;3;2.5;2;315000
19021;20150310;2005;0;1;0;1;3;2.5;3;425000
19022;20140625;1932;1958;1;0;1;3;1;1;346500
19023;20150105;1965;0;1;0;1;3;2.25;1;550000
19024;20150209;1977;0;1;0;1;3;1.75;1;565000
19025;20141224;1939;0;1.5;0.5;1;4;2;1.5;1001000000
19026;20140805;1922;2004;1.5;0.5;1;2;2;1.5;400000
19027;20141121;1909;0;2;0;1;4;2;2;724950
19028;20140708;1973;0;1;0;1;3;1.75;1;623000
19029;20140624;1950;0;1;0;1;2;1;1;295000
19030;20140521;2006;0;2;0;1;4;3.25;2;700000
19031;20150408;2000;0;2;0;1;2;1.5;2;482000
19032;20140821;1995;0;2;0;1;3;2.5;2;770000
19033;20141017;1960;0;1;0;1;4;2.5;1;310000
19034;20140708;1965;0;2;0;1;4;2.25;2;720000
19035;20150319;1928;0;1.5;0.5;1;3;1;1.5;355000
19036;20140729;2005;0;2;0;1;4;2.5;2;512000
19037;20141216;1999;0;1;0;1;2;1.5;3;303000
19038;20140618;1968;0;1;0;1;5;2.5;1;299000
19039;20140623;2003;0;2;0;1;3;2.5;2;285000
19040;20140924;1968;0;1;0;1;3;1.75;1;680000
19041;20140902;1954;0;1;0;1;4;1.75;1;285000
19042;20141125;1977;0;1;0;1;4;2.25;1;707000
19043;20140507;1942;0;1;0;1;3;2;1;690000
19044;20150422;1983;0;2;0;1;4;2.25;2;872000
19045;20141104;1967;0;1;0;1;4;1.75;1;290000
19046;20150417;1981;0;1;0;1;4;1.75;1;425000
19047;20150126;1979;0;1;0;1;3;2.75;1;925000
19048;20141219;1957;0;1;0;1;3;1;1;340500
19049;20141121;1910;0;1;0;1;2;1;1;365000
19050;20140710;1959;0;1;0;1;3;1.75;1;725000
19051;20140702;1977;0;2;0;1;3;3;2;811000
19052;20141210;1969;0;1;0;1;3;1;1;299000
19053;20150421;1953;0;1;0;1;4;2;1;287500
19054;20140520;1938;0;1;0;1;4;2.25;1;879950
19055;20141110;1950;0;1;0;1;2;1;1;135900
19056;20140512;1976;0;1;0;1;4;2.25;1;1225000000
19057;20141017;1947;0;1;0;1;4;1.75;1;522500
19058;20150312;1947;0;1;0;1;4;1.5;1;399500
19059;20150504;1917;0;1.5;0.5;1;3;1;1.5;450000
19060;20141027;1962;0;1;0;1;4;1;1;218000
19061;20150327;1995;0;1;0;1;3;2;1;289999
19062;20150224;1903;0;1;0;1;2;1;1;540000
19063;20140725;1976;0;1;0;1;3;1;1;324950
19064;20140613;1900;1988;2;0;1;3;2;2;718500
19065;20140709;1964;0;1;0;1;3;2;1;495000
19066;20140521;1977;0;1;0;1;6;2;1;260000
19067;20140502;1954;0;1;0;1;4;1.5;1;430000
19068;20140603;2009;0;2;0;1;3;3.25;2;402500
19069;20140811;1931;0;1;0;1;4;3;2.5;1415000000
19070;20141028;1987;0;1;0;1;3;2.25;1;275000
19071;20140603;1996;0;2;0;1;3;2.25;2;250000
19072;20140523;1966;0;1;0;1;3;2.75;1;665000
19073;20150203;1967;0;1;0;1;3;2.5;1;425000
19074;20140722;1925;0;1.5;0.5;1;2;1;1.5;760000
19075;20140814;2003;0;2;0;1;3;2.5;2;447000
19076;20140708;1967;0;1;0;1;3;1;1;205000
19077;20140506;1959;0;1;0;1;3;1.5;1;191000
19078;20150316;1983;0;1;0;1;2;1.75;1;350000
19079;20150330;2001;0;2;0;1;5;3.5;2;789888
19080;20150323;1948;0;1;0;1;2;1;1;443000
19081;20140929;2000;0;2;0;1;4;3.5;2;695000
19082;20150213;1906;0;1.5;0.5;1;4;2;1.5;560000
19083;20140714;1923;0;1;0;1;3;1.75;1;550000
19084;20140724;2004;0;2;0;1;2;2.5;2;850000
19085;20150420;1977;0;1;0;1;4;2.75;1;352750
19086;20140818;2001;0;2;0;1;4;2.5;2;550000
19087;20141118;1903;0;1.5;0.5;1;5;1;1.5;774900
19088;20140710;1944;0;1;0;1;3;1;1;250000
19089;20140825;1997;0;2;0;1;4;2.5;2;962800
19090;20141104;1968;0;1;0;1;3;1.75;1;299500
19091;20141103;1943;0;1;0;1;2;1;1;250000
19092;20150116;1975;0;2;0;1;5;4;2;745000
19093;20150217;1968;0;1.5;0.5;1;2;1;1.5;279475
19094;20141202;1987;0;2;0;1;3;2.25;2;450000
19095;20140826;1962;0;1;0;1;5;2.25;1;307700
19096;20141211;1953;0;1;0;1;3;1;1;665000
19097;20140724;1999;0;2;0;1;3;2.75;2;375000
19098;20150303;1990;0;2;0;1;4;2.5;2;420000
19099;20140708;1930;0;1;0;1;2;1;1;148000
19100;20140729;1919;0;2;0;1;3;1.5;2;707000
19101;20141112;1924;0;1;0;1;3;1;1;399000
19102;20141022;1989;0;2;0;1;4;2.5;2;570000
19103;20150323;1988;0;2;0;1;4;2.25;2;853000
19104;20141222;1943;0;1;0;1;3;1;1;400000
19105;20140512;1919;1990;1.5;0.5;1;2;1.75;1.5;615000
19106;20150106;1955;0;1;0;1;3;1;1;463000
19107;20140603;1958;0;1;0;1;4;2.5;1;600000
19108;20141028;1970;0;1;0;1;5;2.5;1;429000
19109;20140904;1944;2001;2;0;1;4;4.25;2;980000
19110;20150421;2003;0;2;0;1;6;3.75;2;359500
19111;20141107;1998;0;2;0;1;4;2.5;2;715000
19112;20150325;1980;0;1;0;1;3;1.75;1;240000
19113;20141215;1968;0;1;0;1;4;2;1;455000
19114;20141017;2000;0;1;0;1;3;2.5;1;610000
19115;20150311;2004;0;2;0;1;3;2.75;2;675000
19116;20150129;1985;0;1;0;1;3;1.75;1;283500
19117;20140826;1917;0;1.5;0.5;1;2;1;1.5;235000
19118;20140626;1977;0;1;0;1;4;2.5;1;827000
19119;20140910;1949;0;1;0;1;2;1;1;353000
19120;20140923;1993;0;2;0;1;4;2.5;2;747500
19121;20150412;1914;0;1;0;1;2;1;1;341000
19122;20141124;1950;0;1;0;1;3;1;1;182000
19123;20141202;2003;0;2;0;1;3;2;2;250000
19124;20140521;1994;0;2;0;1;4;3.5;2;655000
19125;20140507;1961;0;1;0;1;3;2.25;1;405000
19126;20140818;1975;0;1;0;1;4;1.75;1;390000
19127;20141008;1947;0;1;0;1;2;1;1;275400
19128;20140604;1989;0;2;0;1;3;2.25;2;791000
19129;20140508;1979;0;1;0;1;3;1.75;1;424500
19130;20140617;1950;0;1;0;1;3;1;1;430000
19131;20150505;1992;0;2;0;1;4;2.5;2;865000
19132;20150304;1962;0;1;0;1;2;2;1;163000
19133;20140908;1961;0;1;0;1;4;2.75;1;920000
19134;20141211;1910;2014;2;0;1;5;3.25;2;1,02895E+11
19135;20140724;1983;0;1;0;1;3;1.75;1;325000
19136;20140603;1998;0;2;0;1;5;2.5;2;315000
19137;20140911;1971;0;1;0;1;4;1;1;227000
19138;20140729;1900;0;1.5;0.5;1;4;1.75;1.5;179000
19139;20141009;2004;0;1;0;1;2;1;1;276000
19140;20150303;1968;0;1.5;0.5;1;4;1.5;1.5;335000
19141;20141114;1981;0;1;0;1;3;2;1;430000
19142;20141118;2004;0;2;0;1;3;2.5;2;266490
19143;20140806;1962;0;1;0;1;4;2.75;1;655000
19144;20141114;1939;2006;1;0;1;3;2;1;635500
19145;20140626;1979;0;1;0;1;5;2.5;1;235000
19146;20150427;1986;0;2;0;1;3;2.5;2;885000
19147;20140818;1953;0;1;0;1;3;1;1;352500
19148;20140709;1983;0;2;0;1;3;2.5;2;450000
19149;20141011;2005;0;2;0;1;5;6;2;3635000000
19150;20140919;1967;2003;1;0;1;3;2.25;1; 1.05e+006 
19151;20141121;1999;0;1;0;1;2;2.25;3;476000
19152;20140507;1990;0;2;0;1;3;2.5;2;375000
19153;20140909;2014;0;2;0;1;4;3.5;2;600600
19154;20141117;1948;0;1;0;1;4;1.75;1;567000
19155;20140725;1979;0;1;0;1;4;1.75;1;650000
19156;20140604;1943;0;1;0;1;5;2;1;190000
19157;20141001;1978;0;1;0;1;4;3.5;1;858000
19158;20150115;1937;0;1;0;1;1;1.75;1;435500
19159;20150311;1979;0;1;0;1;3;2;1;685000
19160;20141119;1984;0;2;0;1;3;2;2;252000
19161;20140912;1975;0;2;0;1;4;2.25;2;512500
19162;20140801;1965;0;2;0;1;3;2.5;2;423800
19163;20150504;1986;0;2;0;1;3;2.25;2;460000
19164;20140722;1991;0;2;0;1;3;2.75;2;434000
19165;20150414;1948;0;1;0;1;3;1;1;244000
19166;20150217;1953;0;1.5;0.5;1;3;1;1.5;348125
19167;20140509;1982;0;2;0;1;4;3.25;2;585000
19168;20140508;1960;0;1;0;1;3;1;1;230000
19169;20140805;1967;0;1;0;1;3;2;1;450000
19170;20150323;1970;0;1;0;1;5;2;1;393000
19171;20141221;1925;0;1;0;1;2;1;1;517000
19172;20140915;1969;0;1;0;1;3;1;1;400000
19173;20150304;1991;0;2;0;1;2;1.75;2;890000
19174;20150310;1970;0;1;0;1;3;1;1;205950
19175;20141203;1912;2014;1.5;0.5;1;3;1;1.5;209000
19176;20140612;1947;0;1;0;1;4;1.75;1;430000
19177;20150301;1926;0;1.5;0.5;1;4;1.75;1.5;534000
19178;20140627;1916;0;1.5;0.5;1;4;3;1.5;735000
19179;20150224;1997;0;2;0;1;3;2.25;2;873000
19180;20141118;1983;0;1;0;1;4;2.25;1;475000
